nombre,categoria,marca,codigo_barras,precio_venta,precio_costo,stock,stock_minimo
Trace 2 BL 500ml,Fauna Marin,Fauna Marin,4260119450950,540.0,340.0,2.0,0.0
Trace 2 BL 250ml,Fauna Marin,Fauna Marin,4260119450929,360.0,225.0,0.0,0.0
Trace 1 BL 250ml,Fauna Marin,Fauna Marin,4260119450912,330.0,210.0,0.0,0.0
Trace 1 BL 500ml,Fauna Marin,Fauna Marin,4260119450943,540.0,340.0,2.0,0.0
RED X 500ml,Fauna Marin,Fauna Marin,4260119454316,1130.0,705.0,2.0,0.0
RED X 250ml,Fauna Marin,Fauna Marin,4260119454309,680.0,425.0,1.0,0.0
Ready 2 Reef 500ml,Fauna Marin,Fauna Marin,4260119459618,520.0,330.0,0.0,0.0
RTN / STN X 1000ml,Fauna Marin,Fauna Marin,4260119458369,2180.0,1360.0,0.0,0.0
Colembolo Chico,Alimento vivo,Alimento vivo,,50.0,10.0,0,0
Cucaracha Runner,Alimento vivo,Alimento vivo,,40.0,40.0,-47.0,0.0
B120 Lampara Chihiros 120cm,Chihiros,Chihiros,,3500.0,2214.0,1.0,0.0
B90 Lampara Chihiros 90cm,Chihiros,Chihiros,,3100.0,1997.0,1.0,0.0
B45 Lampara Chihiros 45cm,Chihiros,Chihiros,,2100.0,1254.0,1.0,0.0
RGB Vivid 2 10th Anniversary edition,Chihiros,Chihiros,,10200.0,7840.0,-3.0,0.0
Nano co2 diffuser S,Chihiros,Chihiros,6974333541674,280.0,200.0,0.0,0.0
Reptilite Smokey Sand 20lb,CaribSea,CaribSea,10008479007237,500.0,335.0,2.0,0.0
Reptilite Smokey Sand 10lb,CaribSea,CaribSea,10008479007138,300.0,200.0,-2.0,0.0
Reptilite Aztec Gold 20lb,CaribSea,CaribSea,10008479007244,500.0,335.0,-6.0,0.0
Reptilite Aztec Gold 10lb,CaribSea,CaribSea,0008479007148,300.0,200.0,-9.0,0.0
Reptilite Desert Rose 20lb,CaribSea,CaribSea,10008479007213,500.0,335.0,-8.0,0.0
Reptilite Desert Rose 10lb,CaribSea,CaribSea,10008479007114,300.0,200.0,-6.0,0.0
CaribSea Coral Style Gravel 9kg,CaribSea,CaribSea,,450.0,260.0,0.0,0.0
LumenIZE ProT5 60cm,Arcadia,Arcadia,844046002693,2200.0,2200.0,0.0,0.0
Salifert Iodine Test,Salifert,Salifert,,450.0,320.0,0.0,0.0
Organic All In One 500ml,Fauna Marin,Fauna Marin,4260119450585,900.0,565.0,3.0,0.0
Organic All In One 250ml,Fauna Marin,Fauna Marin,4260119450578,520.0,325.0,1.0,0.0
Ready 2 Reef 250ml,Fauna Marin,Fauna Marin,4260119459601,410.0,260.0,1.0,0.0
Skimmer Octo CLSC 150 INT,Reef Octopus,Reef Octopus,,7800.0,4200.0,0.0,0.0
Skimmer Octo CLSC 110 INT,Reef Octopus,Reef Octopus,,5200.0,3500.0,0.0,0.0
Control Hydros x4 Starter Pack,Hydros,Hydros,,8990.0,5750.0,0.0,0.0
Termostato Sicce 300w,Sicce,Sicce,,1250.0,780.0,2.0,0.0
PraziPro 4oz,Hikari,Hikari,,480.0,327.0,1.0,0.0
PraziPro 16oz,Hikari,Hikari,,1350.0,1009.0,1.0,0.0
Sistema de lluvia Votezio,Sistema de Lluvia,Sistema de Lluvia,,1000.0,1000.0,-1.0,0.0
Sistema de lluvia Wifi,Sistema de Lluvia,Sistema de Lluvia,,1000.0,1000.0,1.0,0.0
Beardie Buffet 12oz/340g,Repashy,Repashy,0643854999368,500.0,359.0,0.0,0.0
Grasshopper Pie 3oz/85g,Repashy,Repashy,0643854996879,250.0,135.0,3.0,0.0
Calcium plus LoD 6oz/170g,Repashy,Repashy,0643854902559,350.0,186.0,-12.0,0.0
Termostato Sicce 200W,Sicce,Sicce,8011469978986,1100.0,755.0,4.0,0.0
Finnex Termostato 200w,Fineex,Fineex,850006562664,2200.0,650.0,0.0,0.0
Skimmer Curve 5,Bubble magus,Bubble magus,,3900.0,2720.0,2.0,0.0
Skimmer Z6,Bubble magus,Bubble magus,,3850.0,2200.0,2.0,0.0
Skimmer Z8,Bubble magus,Bubble magus,,4200.0,2400.0,1.0,0.0
S300 Pro Week aqua,Week Aqua,Week Aqua,,1800.0,890.0,5.0,0.0
L600 Pro K Week Aqua,Week Aqua,Week Aqua,,3400.0,1680.0,9.0,0.0
M900 D2 Week Aqua,Week Aqua,Week Aqua,,3700.0,1850.0,0.0,0.0
M600 Pro D2 Week Aqua,Week Aqua,Week Aqua,,3000.0,1525.0,1.0,0.0
M450 D1 Week aqua,Week Aqua,Week Aqua,,2400.0,1150.0,-1.0,0.0
M300 D1 Week aqua,Week Aqua,Week Aqua,,2000.0,1050.0,-3.0,0.0
Mini Deep Dome Lamp (15cm),ZooMed,ZooMed,,550.0,340.0,-15.0,0.0
Pinzas 16 cm,General,,,60.0,60.0,-2.0,0.0
Pinzas 20 cm,General,,,70.0,70.0,-7.0,0.0
Pinza 20 cm,General,,,70.0,70.0,0,0
Repticare Terrarium Controller,ZooMed,ZooMed,0097612327120,680.0,340.0,0.0,0.0
Coconut Chips 1500g,ZooMed,ZooMed,0097612790214,380.0,150.0,-2.0,0.0
Coconut Chips 500g,ZooMed,ZooMed,0097612790115,150.0,60.0,2.0,0.0
EcoCarpet Green / Tan 40x40cm,ZooMed,ZooMed,097612701128,120.0,75.0,1.0,0.0
Tropical UVB & Heat Lighting Kit,ZooMed,ZooMed,0097612322309,1450.0,700.0,0.0,0.0
Frog Moss 1.3l,ZooMed,ZooMed,097612200300,200.0,80.0,7.0,0.0
Salifert trace hard 1l,Salifert,Salifert,8714079140360,540.0,453.0,2.0,0.0
Salifert reef boron,Salifert,Salifert,8714079140223,215.0,144.0,2.0,0.0
Salifert coral grower 250ml,Salifert,Salifert,0714079140131,310.0,210.0,2.0,0.0
Salifert coral grower 1l,Salifert,Salifert,8714079140155,1030.0,700.0,1.0,0.0
Salifert coralline aminoacids,Salifert,Salifert,8714079140094,885.0,600.0,2.0,0.0
Salifert all in one,Salifert,Salifert,8714079140032,960.0,650.0,3.0,0.0
Triple Buffer 250g,Tropic Marine,Tropic Marine,0619106270028,280.0,161.0,11.0,0.0
TM Pro Coral Mineral 500g,Tropic Marine,Tropic Marine,0619106250327,350.0,238.0,1.0,0.0
Pro-Coral Reef Snow 60g,Tropic Marine,Tropic Marine,0619106247228,340.0,260.0,3.0,0.0
Iod 50ml,Tropic Marine,Tropic Marine,0619106243046,210.0,152.0,0.0,0.0
ReptiSun 5.0 Compact Fluorescent 13w,ZooMed,ZooMed,0097612340068,550.0,175.0,4.0,0.0
Advanced Soil Shrimp 3L,Help,Help,,380.0,234.0,-51.0,0.0
Nano co2 diffuser L,Chihiros,Chihiros,6974333541681,380.0,250.0,2.0,0.0
Nano co2 diffuser Tiny,Chihiros,Chihiros,6974333541698,350.0,250.0,1.0,0.0
Nano co2 diffuser M,Chihiros,Chihiros,6974333541674,300.0,250.0,2.0,0.0
Stronti+ 1pz,ProdiBio,ProdiBio,,40.0,20.0,-4.0,0.0
Biodigest pro x10,ProdiBio,ProdiBio,3594200007114,1700.0,1200.0,2.0,0.0
Neo Guard 1000ML,Aquario,Aquario,8809702871619,640.0,448.0,1.0,0.0
Drop checker HD,UNS,UNS,810004575967,300.0,196.0,3.0,0.0
Drop checker SD,UNS,UNS,810004575950,300.0,196.0,3.0,0.0
Fluker's Liquid Vitamin 50ml,Fluker's,Fluker's,0091197730603,180.0,110.0,0.0,0.0
Fluker's Liquid Calcium 50ml,Fluker's,Fluker's,0091197730610,180.0,110.0,1.0,0.0
Nero 3,Aqua Illumination,Aqua Illumination,,3800.0,2699.0,0.0,0.0
Payaso Marron,Fauna,Fauna,,250.0,250.0,10.0,0.0
Nutritreats paleta,The Other Paws,The Other Paws,7503035326112,50.0,35.0,1.0,0.0
Nutritreats Barra,The Other Paws,The Other Paws,7503035326143,50.0,35.0,0.0,0.0
Nutritreats Dona,The Other Paws,The Other Paws,,50.0,35.0,2.0,0.0
Nutritreats Bolsa,The Other Paws,The Other Paws,7503035326129,100.0,75.0,1.0,0.0
ARM Coarse Reactor Media 1Gal,CaribSea,CaribSea,008479005298,760.0,479.0,1.0,0.0
Pez payaso Cat. 2,Fauna,Fauna,,1200.0,250.0,50.0,0.0
Pez payaso Cat. 3,Fauna,Fauna,,700.0,250.0,-2.0,0.0
Pez payaso Cat. 1,Fauna,Fauna,,2500.0,250.0,17.0,0.0
Pez payaso Común,Fauna,Fauna,,250.0,250.0,16.0,0.0
Reptivita Care 80gr,Macrovita Int.,Macrovita Int.,7506440800285,140.0,90.0,-8.0,0.0
Reptivita 80gr,Macrovita Int.,Macrovita Int.,7506440800284,120.0,73.0,2.0,0.0
Nero 7,Aqua Illumination,Aqua Illumination,,6500.0,4998.0,1.0,0.0
NP-Bacto pellets 1000ml,Tropic Marine,Tropic Marine,0619106257067,970.0,746.0,12.0,0.0
"Válvulas Check 1/2""",General,,,430.0,285.0,-8.0,0.0
Spectrum Thera + A Large 150g,Spectrum,Spectrum,0817987022341,330.0,231.0,6.0,0.0
Spectrum Optimum Flakes 600g,Spectrum,Spectrum,817987029272,1550.0,1114.0,1.0,0.0
Rata chica - Alimento congelado,Alimento congelado,Alimento congelado,,40.0,28.0,0,0
Destetada - Alimento congelado,Alimento congelado,Alimento congelado,,30.0,23.0,0,0
Fuzzy - Alimento congelado,Alimento congelado,Alimento congelado,,25.0,20.0,0,0
Pinky - Alimento congelado,Alimento congelado,Alimento congelado,,20.0,15.0,0,0
DDR contenedor doble Dosificadora DOS,Neptune System,Neptune System,,4800.0,3500.0,0,0
Dosificadora DOS Neptune,Neptune System,Neptune System,,7800.0,6000.0,0.0,0.0
RS Foundation KH Alkalinity 5L,Red Sea,Red Sea,730773220250,2000.0,1575.0,-3.0,0.0
RS Foundation Magnesium 5L,Red Sea,Red Sea,730773220359,2000.0,383.0,0.0,0.0
RS Foundation Calcium 5L,Red Sea,Red Sea,730773220151,2000.0,382.0,1.0,0.0
Tropic Marine Pro Reef salt 30kg,Tropic Marine,Tropic Marine,,2560.0,1993.0,-11.0,0.0
Caribsea South Seas Arches,CaribSea,CaribSea,008479003782,400.0,265.0,0,0
Caribsea Rock Lock Cement 500g,CaribSea,CaribSea,008479055002,700.0,449.0,-1.0,0.0
Caribsea Ocean Direct 9kg,CaribSea,CaribSea,008479009203,760.0,400.0,0.0,0.0
Costalito GD,Feri,Feri,,30.0,12.0,-20.0,0.0
Costalito MD,Feri,Feri,,25.0,11.0,17.0,0.0
Aqua protector Z3,SLAqua,SLAqua,,480.0,316.0,2.0,0.0
Escondite resina chico,Only Reptile,Only Reptile,,70.0,50.0,0.0,0.0
Porta esferas de acrilico CH,El Taller,El Taller,,500.0,630.0,2.0,0.0
Iodi+ 1pz,ProdiBio,ProdiBio,,40.0,20.0,0.0,0.0
Biodigest Pro 1pz,ProdiBio,ProdiBio,,180.0,105.0,-2.0,0.0
Conexion con tuerca,Ósmosis,Ósmosis,,50.0,25.0,8.0,0.0
Conexion doble osmosis,Ósmosis,Ósmosis,,50.0,25.0,3.0,0.0
Dosing container - Contenedores p/ dosificadora,Chihiros,Chihiros,,1000.0,300.0,0,0
Magnet cleaner Nano - Imán de acrílico (copia),Chihiros,Chihiros,,500.0,320.0,-3.0,0.0
Garden mat 20cm,Chihiros,Chihiros,,130.0,80.0,1.0,0.0
Dosing Tube Holder - Manguera p/ Dosificadora,Chihiros,Chihiros,,420.0,300.0,-2.0,0.0
Tijeras S,Genérico,Genérico,,250.0,220.0,22.0,0.0
Agua Bidestilada 20l,Ósmosis,Ósmosis,,80.0,45.0,-165.0,2.0
Tortoise Lamp Combo Pack,ZooMed,ZooMed,0097612370058,880.0,880.0,0.0,0.0
Bearded Dragon Lamp Combo Pack,ZooMed,ZooMed,0097612370065,650.0,650.0,0.0,0.0
Advanced soil plants powder 8l,Help,Help,,950.0,712.0,7.0,0.0
Hydra 32 HD,Aqua Illumination,Aqua Illumination,,8600.0,6879.0,1.0,0.0
Medio F/2 guillard,Master Aquatics,Master Aquatics,,400.0,300.0,-1.0,0.0
Fat coral 120 g,Master Aquatics,Master Aquatics,,550.0,300.0,1.0,0.0
Fat coral 30g,Master Aquatics,Master Aquatics,,250.0,300.0,0.0,0.0
Bio reef 30ml,Master Aquatics,Master Aquatics,,250.0,300.0,1.0,0.0
Rainbow plus kit 3,Master Aquatics,Master Aquatics,,800.0,300.0,1.0,0.0
Miracle remedy,Master Aquatics,Master Aquatics,,650.0,650.0,-1.0,0.0
Capsulas Nannocloropsis sp. 10pz,Lab Reef,Lab Reef,,450.0,250.0,1.0,0.0
Hanna Reagente pH Marino,Hanna,Hanna,,150.0,314.0,4.0,0.0
Hanna Pluma de conductividad,Hanna,Hanna,,2500.0,1600.0,1.0,0.0
Hanna Checker pH,Hanna,Hanna,,1850.0,1108.0,2.0,0.0
Hanna Checker Iron Fe,Hanna,Hanna,,1850.0,1108.0,1.0,0.0
Xport PO4 Cubes,Brightwell aquatics,Brightwell aquatics,,0.0,0.0,1.0,0.0
Gonio power x5 50ml,Master Aquatics,Master Aquatics,,500.0,382.0,1.0,0.0
Nitra dirty up 30ml,Master Aquatics,Master Aquatics,,250.0,250.0,-3.0,0.0
Estroncio 30ml,Master Aquatics,Master Aquatics,,250.0,250.0,0.0,0.0
Potasio 30ml,Master Aquatics,Master Aquatics,,250.0,250.0,-1.0,0.0
Yodo 30ml,Master Aquatics,Master Aquatics,,250.0,250.0,0.0,0.0
Tropic Marine Pro Reef salt 10kg,Tropic Marine,Tropic Marine,0619106105511,1150.0,858.0,-16.0,0.0
Reef Mud Substrate 2.7kg,Tropic Marine,Tropic Marine,0619106258040,780.0,780.0,2.0,0.0
Reef Actif 1.2kg,Tropic Marine,Tropic Marine,0619106247068,2500.0,2000.0,3.0,0.0
Pro Coral Kalk 800g,Tropic Marine,Tropic Marine,0619106221341,290.0,240.0,2.0,0.0
Pro-Tect 250mL,Tropic Marine,Tropic Marine,0619106240922,220.0,158.0,1.0,0.0
Elimi-Aiptas 50mL,Tropic Marine,Tropic Marine,0619106243442,220.0,120.0,-5.0,0.0
RS Coral nutrition AB+ 250ml,Red Sea,Red Sea,0730773221028,350.0,350.0,0.0,0.0
Vitality 100ml,Seachem,Seachem,0000116149501,250.0,164.0,-3.0,0.0
Marine buffer 250g,Seachem,Seachem,0000116034609,240.0,160.0,2.0,0.0
Marine buffer 500g,Seachem,Seachem,0000116034302,415.0,275.0,2.0,0.0
Coral Safeguard,Master Aquatics,Master Aquatics,,350.0,350.0,2.0,0.0
Pest out 50 ml,Master Aquatics,Master Aquatics,,250.0,250.0,2.0,0.0
Gonio power 50ml,Master Aquatics,Master Aquatics,,280.0,212.0,3.0,0.0
Coral-aid 500ml,Master Aquatics,Master Aquatics,,550.0,550.0,2.0,0.0
Coral-aid 250ml,Master Aquatics,Master Aquatics,,400.0,300.0,2.0,0.0
Bio reef 50ml,Master Aquatics,Master Aquatics,,350.0,350.0,1.0,0.0
Shrimp sticks 55g,Tropical,Tropical,,90.0,62.0,32.0,0.0
Caridina nano sticks 10g,Tropical,Tropical,,60.0,39.0,64.0,0.0
Marine power probiotic soft M 130g,Tropical,Tropical,5900469612842,350.0,259.0,5.0,0.0
Marine power probiotic soft M 52g,Tropical,Tropical,5900469612835,180.0,130.0,9.0,0.0
Marine power coral food SPS,Tropical,Tropical,,250.0,190.0,1.0,0.0
Marine power coral food LPS mini granules,Tropical,Tropical,,250.0,190.0,0.0,0.0
AC Fresh Krill 113g V2O,Alimento congelado,Alimento congelado,812261021126,230.0,180.0,5.0,2.0
AC Mysis Shrimp 100g Hikari,Alimento congelado,Alimento congelado,042055309202,160.0,112.0,6.0,0.0
AC Spirulina Brine Shrimp 100g Hikari,Alimento congelado,Alimento congelado,0420553252202,170.0,116.0,7.0,0.0
AC Daphnia 100g Hikari,Alimento congelado,Alimento congelado,042055303200,160.0,112.0,2.0,2.0
AC Discus 100g Hikari,Alimento congelado,Alimento congelado,042055326209,180.0,131.0,0.0,2.0
Cabeza de poder SPH-1200,General,,,250.0,170.0,-1.0,0.0
Cabeza de poder SPH-600,General,,,190.0,150.0,5.0,0.0
Termostato 50w SGH50,General,,,120.0,75.0,-1.0,0.0
Filtro de cascada SHF-10000,Sunny,Sunny,,600.0,432.0,1.0,0.0
Filtro de cascada SHF-600,Sunny,Sunny,,395.0,281.0,-1.0,0.0
Filtro de cascada SHF-300,Sunny,Sunny,,190.0,135.0,0.0,0.0
Filtro de cascada SHF-400,Sunny,Sunny,,280.0,198.0,-2.0,0.0
Terrario closet grande,Zar del LED,Zar del LED,,800.0,800.0,0,0
Elos,General,,,260.0,190.0,4.0,0.0
Formula one pellet M 200g,Ocean nutrition,Ocean nutrition,,450.0,250.0,1.0,0.0
Pangea Silicone Eco Dish,Pangea,Pangea,0850005832836,330.0,145.0,18.0,6.0
Custodian Fuel 80g,Arcadia,Arcadia,0844046012180,380.0,269.0,0.0,0.0
StickyFootGold 50g,Arcadia,Arcadia,0844046002136,200.0,168.0,2.0,0.0
EarthPro Shed Support 30g,Arcadia,Arcadia,0844046000729,400.0,269.0,2.0,0.0
RevitaliseD3 100g,Arcadia,Arcadia,844046002037,500.0,220.0,0.0,0.0
RevitaliseD3 50g,Arcadia,Arcadia,0844046002037,300.0,110.0,0.0,0.0
Dragon Fuel 125g,Arcadia,Arcadia,,650.0,449.0,0.0,0.0
The Arcadia Guide to Reptile & Amphibian Nutrition,Arcadia,Arcadia,,650.0,650.0,0.0,0.0
Bio-Activity and the Theory of Wild Re-Creation,Arcadia,Arcadia,,850.0,607.0,0.0,0.0
Ceramic Heater 150w,Arcadia,Arcadia,0844046001405,500.0,337.0,0.0,0.0
Ceramic Heater 100w,Arcadia,Arcadia,,450.0,337.0,0.0,0.0
Ceramic Heater 50w,Arcadia,Arcadia,0844046001382,400.0,337.0,0.0,0.0
D3EVO 100W,Arcadia,Arcadia,0844046001894,1750.0,1237.0,0.0,0.0
"Tubo 22"" 6% - 55cm",Arcadia,Arcadia,844046006493,500.0,250.0,4.0,0.0
"Tubo 46"" 6% - 115cm",Arcadia,Arcadia,0844046006516,650.0,562.0,1.0,0.0
"Tubo 34"" 6% - 85cm",Arcadia,Arcadia,0844046006509,550.0,494.0,2.0,0.0
"Tubo 22"" 12% - 55cm",Arcadia,Arcadia,0844046006523,550.0,483.0,1.0,0.0
"Tubo 46"" 12% - 115cm",Arcadia,Arcadia,0844046006547,850.0,607.0,2.0,0.0
"Tubo 34"" 12% - 85cm",Arcadia,Arcadia,0844046006530,680.0,535.0,0.0,0.0
"Tubo 22"" 14% - 55cm",Arcadia,Arcadia,0844046012258,800.0,573.0,0.0,0.0
"Tubo 46"" 14% - 115cm",Arcadia,Arcadia,,1050.0,735.0,0.0,0.0
"Tubo 34"" 14% - 85cm",Arcadia,Arcadia,,900.0,645.0,0.0,0.0
"Kit ProT5 UVB 24"" - 60cm",Arcadia,Arcadia,,1750.0,1574.0,0.0,0.0
"Kit ProT5 UVB 36"" - 90cm",Arcadia,Arcadia,,1900.0,1687.0,0.0,0.0
"Kit ProT5 UVB 48"" - 120cm",Arcadia,Arcadia,5060127656493,2200.0,2550.0,0.0,0.0
ShadeDweller 7% UVB - 30cm,Arcadia,Arcadia,,2200.0,2200.0,0.0,0.0
Compact D3 UVB 12% 23W,Arcadia,Arcadia,0844046001597,600.0,562.0,0.0,0.0
Arcadia Compact foco 13W UVB 12%,Arcadia,Arcadia,5060127656691,835.0,835.0,0.0,0.0
Compact D3 UVB 7% 23W,Arcadia,Arcadia,844046001597,900.0,562.0,0.0,0.0
Compact D3 UVB 7% 13W,Arcadia,Arcadia,,600.0,562.0,-1.0,0.0
PureSun Compact Bird Lamp,Arcadia,Arcadia,0844046011091,800.0,562.0,1.0,0.0
Fig Frenzy 3oz,Repashy,Repashy,0643854999610,260.0,145.0,8.0,0.0
Supercal NoD 6oz/170g,Repashy,Repashy,0643854996404,220.0,113.0,9.0,0.0
Cherry boom 6oz/170g,Repashy,Repashy,0643854999481,380.0,204.0,18.0,0.0
Regulador co2 valvula mini,UNS,UNS,810004570597,4200.0,3500.0,1.0,0.0
AC Brine Shrimp 100g V2O,Alimento congelado,Alimento congelado,,200.0,154.0,-1.0,0.0
All For Reef Liquido 500ml,Tropic Marine,Tropic Marine,,400.0,300.0,78.0,0.0
All For Reef Pulver 1600g,Tropic Marine,Tropic Marine,0619106267547,1050.0,807.0,-34.0,0.0
Cochinillas 100pz,Alimento vivo,Alimento vivo,,60.0,35.0,0.0,0.0
Terrario horizontal vidrio 40x70x40,Mayas,Mayas,,2400.0,1650.0,0.0,0.0
Brazo Soporte A8,Jebao,Jebao,,1500.0,500.0,6.0,0.0
A8 Lampara Led,Jebao,Jebao,,8000.0,4500.0,0.0,0.0
Bomba de retorno MDP 20000,Jebao,Jebao,,6800.0,4533.0,2.0,0.0
Sistema de lluvia automatizado,Sistema de Lluvia,Sistema de Lluvia,,900.0,410.0,-11.0,0.0
Bebedero resina mini,Only Reptile,Only Reptile,,15.0,25.0,0,0
Bebedero resina grande,Only Reptile,Only Reptile,,60.0,25.0,0.0,0.0
Lava Soil 5L,Aqua Forest,Aqua Forest,,550.0,340.0,4.0,0.0
Superhorn 3oz/85g,Repashy,Repashy,0643854999139,180.0,90.0,5.0,0.0
Caribsea Florida Crushed coral 6kg,CaribSea,CaribSea,008479001207,450.0,260.0,0.0,0.0
Garlic Essence 10ml,Aqua Forest,Aqua Forest,5902026733854,290.0,174.0,13.0,0.0
Small size stand for RGB VIVID and WRGB,Chihiros,Chihiros,,1600.0,1274.0,0.0,0.0
Repuesto Navaja chihiros,General,,,180.0,76.0,14.0,0.0
Generador de olas SDW16,Jebao,Jebao,,2500.0,1235.0,0.0,0.0
Generador de olas SDW9,Jebao,Jebao,,2100.0,1235.0,0.0,0.0
Chihiros Cooling Fan BT,Chihiros,Chihiros,,1400.0,925.0,1.0,0.0
Z Light Tiny,Chihiros,Chihiros,,1250.0,1250.0,-1.0,0.0
Aqua Soil 9L,Chihiros,Chihiros,,950.0,634.0,5.0,0.0
Aqua Soil 3L,Chihiros,Chihiros,,499.0,355.0,9.0,0.0
Flourish Glue 2x4g,Seachem,Seachem,0000116311601,200.0,137.0,4.0,0.0
Reef Phytoplancton 250ml,Seachem,Seachem,0000116150606,300.0,200.0,-5.0,0.0
Pangea GT Fruit Mix 8oz/228g,Pangea,Pangea,0854732004009,490.0,240.0,8.0,0.0
Pangea GD Growth & Breeding 8oz/228g,Pangea,Pangea,854732004641,640.0,310.0,-2.0,5.0
RS Starter Kit Reef Mature,Red Sea,Red Sea,0730773222100,650.0,465.0,2.0,0.0
RS Trace colors Trace D 500ml,Red Sea,Red Sea,0730773220731,320.0,249.0,3.0,0.0
Camaleon velo M,Fauna,Fauna,,1600.0,500.0,0.0,0.0
Llave de paso osmosis,Ósmosis,Ósmosis,,80.0,45.0,-2.0,0.0
Conexion codo/recta osmosis,Ósmosis,Ósmosis,,30.0,10.0,28.0,0.0
Conexion T/codo gd osmosis,Ósmosis,Ósmosis,,50.0,25.0,4.0,0.0
Mango superblend 3oz/85g,Repashy,Repashy,0643854995513,260.0,145.0,17.0,0.0
VitaSand - Sonoran White 10 lb,ZooMed,ZooMed,,260.0,260.0,0.0,0.0
VitaSand - Sahara Slate 10L,ZooMed,ZooMed,,260.0,260.0,0.0,0.0
VitaSand - Outback Orange 10 lb,ZooMed,ZooMed,,260.0,260.0,0.0,0.0
VitaSand - Gobi Gold 10 lb,ZooMed,ZooMed,,260.0,260.0,0.0,0.0
Terrarium Moss,ZooMed,ZooMed,,240.0,240.0,0.0,0.0
ReptiRain (Automatic Misting Machine),ZooMed,ZooMed,,2300.0,1250.0,0.0,0.0
ReptiCalcium with D3 8oz,ZooMed,ZooMed,0097612134087,260.0,130.0,-1.0,0.0
ReptiCalcium without D3 8oz,ZooMed,ZooMed,0097612133080,220.0,120.0,-2.0,0.0
Repti Deep Dome Lamp (21cm),ZooMed,ZooMed,0097612321708,750.0,350.0,2.0,0.0
HydroBalls (Clay Pellet Substrate),ZooMed,ZooMed,0097612720105,300.0,80.0,-5.0,0.0
Paludarium UVB & Plant Growth Lighting Kit,ZooMed,ZooMed,,1450.0,954.0,0.0,0.0
Aqua knight V1,Spectra,Spectra,,2100.0,1200.0,-1.0,0.0
ReptiVite with D3 8oz,ZooMed,ZooMed,0097612103687,400.0,271.0,0.0,0.0
ReptiSun UVB/Led,ZooMed,ZooMed,0097612340143,3150.0,2250.0,1.0,0.0
ReptiSun Nano UVB 5w,ZooMed,ZooMed,0097612340020,350.0,257.0,0.0,0.0
Nano Ceramic Heat Emiter 40w,ZooMed,ZooMed,0097612310405,350.0,245.0,0.0,0.0
Nano Ceramic Heat Emiter 25w,ZooMed,ZooMed,0097612310252,350.0,245.0,-4.0,0.0
ReptiSun 5.0 Compact Fluorescent 26w,ZooMed,ZooMed,0097612340051,700.0,491.0,0.0,0.0
Digital Min Max Thermometer,ZooMed,ZooMed,0097612300321,300.0,330.0,1.0,0.0
"Feeding Tongs 6""",ZooMed,ZooMed,0097612622003,70.0,70.0,8.0,0.0
Alimentador Jecod AF-500B,Jecod,Jecod,,450.0,285.0,-4.0,2.0
Alimentador Jebao AF-250B,Jecod,Jecod,,360.0,225.0,-3.0,2.0
Canister Jebao CF 55U,Jecod,Jecod,,3800.0,1900.0,4.0,2.0
Canister Jebao CF 55,Jecod,Jecod,,3500.0,1850.0,3.0,2.0
Canister Jebao CF 45U,Jecod,Jecod,,3500.0,1850.0,1.0,2.0
Canister Jebao CF 45,Jecod,Jecod,,3200.0,1700.0,7.0,2.0
Black soldier fly,Probugs,Probugs,0847852012139,100.0,100.0,7.0,0.0
Silkworm,Probugs,Probugs,0847852012146,70.0,70.0,13.0,0.0
Riceworm,Probugs,Probugs,0847852012283,70.0,70.0,12.0,0.0
Superpig 3oz/85g,Repashy,Repashy,0643854997500,260.0,172.0,12.0,0.0
Pineapple express 3oz/85g,Repashy,Repashy,0643854999269,250.0,135.0,14.0,0.0
Cherry bomb 3oz/85g,Repashy,Repashy,0643854999467,250.0,136.0,14.0,0.0
Banana Cream Pie 3oz/85g,Repashy,Repashy,0643854997203,250.0,135.0,6.0,0.0
Superfly 6oz,Repashy,Repashy,0643854901057,210.0,113.0,4.0,0.0
Superfly 17oz/500g,Repashy,Repashy,0643854950260,400.0,237.0,4.0,0.0
Morning wood 3oz/85g,Repashy,Repashy,0643854999252,250.0,135.0,-8.0,0.0
AC Rotifers 100g V2O,Alimento congelado,Alimento congelado,012261020208,180.0,120.0,1.0,2.0
AC Blood Worms 100g V2O,Alimento congelado,Alimento congelado,812261020402,220.0,173.0,0.0,0.0
AC Cyclops 100g V2O,Alimento congelado,Alimento congelado,812261020303,180.0,135.0,4.0,0.0
AC Brine Shrimp 200g V2O,Alimento congelado,Alimento congelado,812261020518,250.0,158.0,0.0,0.0
AC Blood Worm 100g Reva,Alimento congelado,Alimento congelado,7500074009990,180.0,135.0,-3.0,0.0
AC Krill 100g Hikari,Alimento congelado,Alimento congelado,042055307208,180.0,135.0,0.0,0.0
AC Mega Marine Algae 100g Hikari,Alimento congelado,Alimento congelado,042055317207,180.0,135.0,0.0,0.0
AC Pacifica Krill 113g V2O,Alimento congelado,Alimento congelado,812261021423,180.0,135.0,0.0,0.0
Quiste de Artemia Naranja,Genérico,Genérico,,100.0,64.0,-1.0,0.0
Quistes de Artemia Negro,Genérico,Genérico,,165.0,110.0,2.0,0.0
Cichlid Vegi Pellet M 200g,Ocean nutrition,Ocean nutrition,098731061961,270.0,190.0,1.0,0.0
Cichlid Vegi Pellet M 100g,Ocean nutrition,Ocean nutrition,,140.0,100.0,1.0,0.0
